Bacterial_associate_taxa,Class,Family,Fungal_host_taxa,Genus,Order,Phylum,Superkingdom
Cutibacterium,Dothideomycetes,Lineolataceae,Lineolata,Lineolata,Lineolatales,Ascomycota,Eukaryota
Cutibacterium,Lecanoromycetes,Lobariaceae,Lobaria,Lobaria,Peltigerales,Ascomycota,Eukaryota
Cutibacterium,Dothideomycetes,Mytilinidiaceae,Lophium,Lophium,Mytilinidiales,Ascomycota,Eukaryota
Cutibacterium,Dothideomycetes,Melanommataceae,Melanomma,Melanomma,Pleosporales,Ascomycota,Eukaryota
Cutibacterium,Ustilaginomycetes,Melanotaeniaceae,Melanotaenium,Melanotaenium,Urocystidales,Basidiomycota,Eukaryota
Cutibacterium,Sordariomycetes,Microascaceae,Microascus,Microascus,Microascales,Ascomycota,Eukaryota
Cutibacterium,Dothideomycetes,Microthyriaceae,Microthyrium,Microthyrium,Microthyriales,Ascomycota,Eukaryota
Cutibacterium,Mixiomycetes,Mixiaceae,Mixia,Mixia,Mixiales,Basidiomycota,Eukaryota
Cutibacterium,Eurotiomycetes,Aspergillaceae,Monascus,Monascus,Eurotiales,Ascomycota,Eukaryota
Cutibacterium,Dothideomycetes,Myriangiaceae,Myriangium,Myriangium,Myriangiales,Ascomycota,Eukaryota
Cutibacterium,Dothideomycetes,Botryosphaeriaceae,Neofusicoccum,Neofusicoccum,Botryosphaeriales,Ascomycota,Eukaryota
Cutibacterium,Sordariomycetes,Sordariaceae,Neurospora,Neurospora,Sordariales,Ascomycota,Eukaryota
Cutibacterium,Saccharomycetes,Pichiaceae,Ogataea,Ogataea,Saccharomycetales,Ascomycota,Eukaryota
Cutibacterium,Agaricomycetes,Hymenochaetaceae,Onnia,Onnia,Hymenochaetales,Basidiomycota,Eukaryota
Cutibacterium,Agaricomycetes,Pisolithaceae,Pisolithus,Pisolithus,Boletales,Basidiomycota,Eukaryota
Cutibacterium,Sordariomycetes,Plectosphaerellaceae,Plectosphaerella,Plectosphaerella,Glomerellales,Ascomycota,Eukaryota
Cutibacterium,Dothideomycetes,Pleomassariaceae,Pleomassaria,Pleomassaria,Pleosporales,Ascomycota,Eukaryota
Cutibacterium,Dothideomycetes,Capnodiaceae,Polychaeton,Polychaeton,Capnodiales,Ascomycota,Eukaryota
Cutibacterium,Agaricomycetes,Hymenochaetaceae,Porodaedalea,Porodaedalea,Hymenochaetales,Basidiomycota,Eukaryota
Cutibacterium,Pucciniomycetes,Pucciniaceae,Puccinia,Puccinia,Pucciniales,Basidiomycota,Eukaryota
Cutibacterium,Dothideomycetes,Rhizodiscinaceae,Rhizodiscina,Rhizodiscina,Aulographales,Ascomycota,Eukaryota
Cutibacterium,Agaricomycetes,Schizophyllaceae,Schizophyllum,Schizophyllum,Agaricales,Basidiomycota,Eukaryota
Cutibacterium,Agaricomycetes,Lachnocladiaceae,Scytinostroma,Scytinostroma,Russulales,Basidiomycota,Eukaryota
Cutibacterium,Agaricomycetes,Sebacinaceae,Sebacina,Sebacina,Sebacinales,Basidiomycota,Eukaryota
Cutibacterium,Agaricomycetes,Sphaerobolaceae,Sphaerobolus,Sphaerobolus,Geastrales,Basidiomycota,Eukaryota
Cutibacterium,Dothideomycetes,Massarinaceae,Stagonospora,Stagonospora,Pleosporales,Ascomycota,Eukaryota
Cutibacterium,Agaricomycetes,Thelephoraceae,Thelephora,Thelephora,Thelephorales,Basidiomycota,Eukaryota
Cutibacterium,Sordariomycetes,Torpedosporaceae,Torpedospora,Torpedospora,Torpedosporales,Ascomycota,Eukaryota
Cutibacterium,Agaricomycetes,Tricholomataceae,Tricholoma,Tricholoma,Agaricales,Basidiomycota,Eukaryota
Cutibacterium,Agaricomycetes,Tulasnellaceae,Tulasnella,Tulasnella,Cantharellales,Basidiomycota,Eukaryota
Cutibacterium,Pezizomycetes,Pyronemataceae,Wilcoxina,Wilcoxina,Pezizales,Ascomycota,Eukaryota
Cutibacterium,Agaricomycetes,Xenasmatella,Xenasmatella,NA,Xenasmataceae,Basidiomycota,Eukaryota
Cutibacterium,Sordariomycetes,Xylariaceae,Xylaria,Xylaria,Xylariales,Ascomycota,Eukaryota
Cutibacterium,Dothideomycetes,Mycosphaerellaceae,Zasmidium,Zasmidium,Mycosphaerellales,Ascomycota,Eukaryota
Cylindrospermum,Dothideomycetes,Pleosporaceae,Bipolaris,Bipolaris,Pleosporales,Ascomycota,Eukaryota
Dehalococcoides,Leotiomycetes,Amorphothecaceae,Amorphotheca,Amorphotheca,Helotiales,Ascomycota,Eukaryota
Dehalococcoides,Microbotryomycetes,Sporidiobolaceae,Rhodotorula,Rhodotorula,Sporidiobolales,Basidiomycota,Eukaryota
Delftia,Dothideomycetes,Didymosphaeriaceae,Bimuria,Bimuria,Pleosporales,Ascomycota,Eukaryota
Delftia,Sordariomycetes,Hypoxylaceae,Daldinia,Daldinia,Xylariales,Ascomycota,Eukaryota
Delftia,Agaricomycetes,Atheliaceae,Piloderma,Piloderma,Atheliales,Basidiomycota,Eukaryota
Delftia,Agaricomycetes,Sphaerobolaceae,Sphaerobolus,Sphaerobolus,Geastrales,Basidiomycota,Eukaryota
Delftia,Agaricomycetes,Tulasnellaceae,Tulasnella,Tulasnella,Cantharellales,Basidiomycota,Eukaryota
Dermacoccus,Dothideomycetes,Amniculicolaceae,Amniculicola,Amniculicola,Pleosporales,Ascomycota,Eukaryota
Dermacoccus,Dothideomycetes,Dothidotthiaceae,Dothidotthia,Dothidotthia,Pleosporales,Ascomycota,Eukaryota
Dermacoccus,Dothideomycetes,Eremomycetaceae,Eremomyces,Eremomyces,Eremomycetales,Ascomycota,Eukaryota
Dermacoccus,Dothideomycetes,Massarinaceae,Massarina,Massarina,Pleosporales,Ascomycota,Eukaryota
Dermacoccus,Sordariomycetes,Microascaceae,Microascus,Microascus,Microascales,Ascomycota,Eukaryota
Dermacoccus,Pezizomycetes,Morchellaceae,Morchella,Morchella,Pezizales,Ascomycota,Eukaryota
Dermacoccus,Dothideomycetes,Leptosphaeriaceae,Ophiobolus,Ophiobolus,Pleosporales,Ascomycota,Eukaryota
Desulfonatronum,Xylonomycetes,Xylonaceae,Trinosporium,Trinosporium,Xylonales,Ascomycota,Eukaryota
Desulfurella,Agaricomycetes,Serpulaceae,Serpula,Serpula,Boletales,Basidiomycota,Eukaryota
Dysgonomonas,Mucoromycetes,Phycomycetaceae,Phycomyces,Phycomyces,Mucorales,Mucoromycota,Eukaryota
Dysgonomonas,Pucciniomycetes,Pucciniaceae,Puccinia,Puccinia,Pucciniales,Basidiomycota,Eukaryota
Elizabethkingia,Mucoromycetes,Phycomycetaceae,Phycomyces,Phycomyces,Mucorales,Mucoromycota,Eukaryota
Elizabethkingia,Agaricomycetes,Lachnocladiaceae,Scytinostroma,Scytinostroma,Russulales,Basidiomycota,Eukaryota
Ensifer,Agaricomycetes,Mycenaceae,Panellus,Panellus,Agaricales,Basidiomycota,Eukaryota
Enterobacter,Dothideomycetes,Mycosphaerellaceae,Cercospora,Cercospora,Mycosphaerellales,Ascomycota,Eukaryota
Enterobacter,Mucoromycetes,Phycomycetaceae,Phycomyces,Phycomyces,Mucorales,Mucoromycota,Eukaryota
Enterococcus,Mucoromycetes,Phycomycetaceae,Phycomyces,Phycomyces,Mucorales,Mucoromycota,Eukaryota
Enterococcus,Tremellomycetes,Trichosporonaceae,Trichosporon,Trichosporon,Trichosporonales,Basidiomycota,Eukaryota
Erwinia,Lecanoromycetes,Lobariaceae,Lobaria,Lobaria,Peltigerales,Ascomycota,Eukaryota
Escherichia,Blastocladiomycetes,Blastocladiaceae,Allomyces,Allomyces,Blastocladiales,Blastocladiomycota,Eukaryota
Escherichia,Leotiomycetes,Amorphothecaceae,Amorphotheca,Amorphotheca,Helotiales,Ascomycota,Eukaryota
Escherichia,Agaricomycetes,Auriscalpiaceae,Artomyces,Artomyces,Russulales,Basidiomycota,Eukaryota
Escherichia,Pezizomycetes,Ascodesmidaceae,Ascodesmis,Ascodesmis,Pezizales,Ascomycota,Eukaryota
Escherichia,Eurotiomycetes,Aspergillaceae,Aspergillus,Aspergillus,Eurotiales,Ascomycota,Eukaryota
Escherichia,Dothideomycetes,Aulographaceae,Aulographum,Aulographum,Aulographales,Ascomycota,Eukaryota
Escherichia,Dothideomycetes,Saccotheciaceae,Aureobasidium,Aureobasidium,Dothideales,Ascomycota,Eukaryota
Escherichia,Agaricomycetes,Auriculariaceae,Auricularia,Auricularia,Auriculariales,Basidiomycota,Eukaryota
Escherichia,Basidiobolomycetes,Basidiobolaceae,Basidiobolus,Basidiobolus,Basidiobolales,Zoopagomycota,Eukaryota
Escherichia,Dothideomycetes,Teratosphaeriaceae,Baudoinia,Baudoinia,Mycosphaerellales,Ascomycota,Eukaryota
Escherichia,Dothideomycetes,Didymosphaeriaceae,Bimuria,Bimuria,Pleosporales,Ascomycota,Eukaryota
Escherichia,Dothideomycetes,Pleosporaceae,Bipolaris,Bipolaris,Pleosporales,Ascomycota,Eukaryota
Escherichia,Agaricomycetes,Boletaceae,Boletus,Boletus,Boletales,Basidiomycota,Eukaryota
Escherichia,Saccharomycetes,Pichiaceae,Brettanomyces,Brettanomyces,Saccharomycetales,Ascomycota,Eukaryota
Escherichia,Leotiomycetes,Phacidiaceae,Bulgaria,Bulgaria,Phacidiales,Ascomycota,Eukaryota
Escherichia,Eurotiomycetes,Herpotrichiellaceae,Capronia,Capronia,Chaetothyriales,Ascomycota,Eukaryota
Escherichia,Dothideomycetes,Cenococcum,Cenococcum,NA,Gloniaceae,Ascomycota,Eukaryota
Escherichia,Dothideomycetes,Mycosphaerellaceae,Cercospora,Cercospora,Mycosphaerellales,Ascomycota,Eukaryota
Escherichia,Dacrymycetes,Cerinomycetaceae,Cerinomyces,Cerinomyces,Dacrymycetales,Basidiomycota,Eukaryota
Escherichia,Agaricomycetes,Meruliaceae,Ceriporiopsis,Ceriporiopsis,Polyporales,Basidiomycota,Eukaryota
Escherichia,Eurotiomycetes,Herpotrichiellaceae,Cladophialophora,Cladophialophora,Chaetothyriales,Ascomycota,Eukaryota
Escherichia,Sordariomycetes,Glomerellaceae,Colletotrichum,Colletotrichum,Glomerellales,Ascomycota,Eukaryota
Escherichia,Sordariomycetes,Coniochaetaceae,Coniochaeta,Coniochaeta,Coniochaetales,Ascomycota,Eukaryota
Escherichia,Agaricomycetes,Coniophoraceae,Coniophora,Coniophora,Boletales,Basidiomycota,Eukaryota
Escherichia,Dothideomycetes,Corynesporascaceae,Corynespora,Corynespora,Pleosporales,Ascomycota,Eukaryota
Escherichia,Eurotiomycetes,Cyphellophoraceae,Cyphellophora,Cyphellophora,Chaetothyriales,Ascomycota,Eukaryota
Escherichia,Dacrymycetes,Dacrymycetaceae,Dacryopinax,Dacryopinax,Dacrymycetales,Basidiomycota,Eukaryota
Escherichia,Agaricomycetes,Dendrothele,Dendrothele,NA,Agaricales,Basidiomycota,Eukaryota
Escherichia,Dothideomycetes,Mycosphaerellaceae,Dothistroma,Dothistroma,Mycosphaerellales,Ascomycota,Eukaryota
Escherichia,Leotiomycetes,Erysiphaceae,Erysiphe,Erysiphe,Erysiphales,Ascomycota,Eukaryota
Escherichia,Eurotiomycetes,Herpotrichiellaceae,Exophiala,Exophiala,Chaetothyriales,Ascomycota,Eukaryota
Escherichia,Agaricomycetes,Hymenochaetaceae,Fomitiporia,Fomitiporia,Hymenochaetales,Basidiomycota,Eukaryota
Escherichia,Agaricomycetes,Polyporaceae,Ganoderma,Ganoderma,Polyporales,Basidiomycota,Eukaryota
Escherichia,Agaricomycetes,Gloeophyllaceae,Gloeophyllum,Gloeophyllum,Gloeophyllales,Basidiomycota,Eukaryota
Escherichia,Monoblepharidomycetes,Gonapodyaceae,Gonapodya,Gonapodya,Monoblepharidales,Chytridiomycota,Eukaryota
Escherichia,Agaricomycetes,Gyrodontaceae,Gyrodon,Gyrodon,Boletales,Basidiomycota,Eukaryota
Escherichia,Microbotryomycetes,Heterogastridiaceae,Heterogastridium,Heterogastridium,Heterogastridiales,Basidiomycota,Eukaryota
Escherichia,Agaricomycetes,Irpicaceae,Hydnopolyporus,Irpex,Polyporales,Basidiomycota,Eukaryota
Escherichia,Agaricomycetes,Hydnaceae,Hydnum,Hydnum,Cantharellales,Basidiomycota,Eukaryota
Escherichia,Agaricomycetes,Hysterangiaceae,Hysterangium,Hysterangium,Hysterangiales,Basidiomycota,Eukaryota
Escherichia,Dothideomycetes,Didymosphaeriaceae,Karstenula,Karstenula,Pleosporales,Ascomycota,Eukaryota
Escherichia,Agaricomycetes,Auriscalpiaceae,Lentinellus,Lentinellus,Russulales,Basidiomycota,Eukaryota
Escherichia,Agaricomycetes,Marasmiaceae,Marasmius,Marasmius,Agaricales,Basidiomycota,Eukaryota
Escherichia,Dothideomycetes,Melanommataceae,Melanomma,Melanomma,Pleosporales,Ascomycota,Eukaryota
Escherichia,Demospongiae,Metschnikowiidae,Metschnikowia,Metschnikowia,Spongillida,Porifera,Eukaryota
Escherichia,Mixiomycetes,Mixiaceae,Mixia,Mixia,Mixiales,Basidiomycota,Eukaryota
Escherichia,Pezizomycetes,Morchellaceae,Morchella,Morchella,Pezizales,Ascomycota,Eukaryota
Escherichia,Dothideomycetes,Myriangiaceae,Myriangium,Myriangium,Myriangiales,Ascomycota,Eukaryota
Escherichia,Agaricomycetes,Gloeophyllaceae,Neolentinus,Neolentinus,Gloeophyllales,Basidiomycota,Eukaryota
Escherichia,Sordariomycetes,Sordariaceae,Neurospora,Neurospora,Sordariales,Ascomycota,Eukaryota
Escherichia,Agaricomycetes,Cyphellopsidaceae,Nia,Nia,Agaricales,Basidiomycota,Eukaryota
Escherichia,Sordariomycetes,Niessliaceae,Niesslia,Niesslia,Hypocreales,Ascomycota,Eukaryota
Escherichia,Saccharomycetes,Pachysolen,Pachysolen,NA,Saccharomycetales,Ascomycota,Eukaryota
Escherichia,Agaricomycetes,Mycenaceae,Panellus,Panellus,Agaricales,Basidiomycota,Eukaryota
Escherichia,Agaricomycetes,Panaceae,Panus,Panus,Polyporales,Basidiomycota,Eukaryota
Escherichia,Agaricomycetes,Paxillaceae,Paxillus,Paxillus,Boletales,Basidiomycota,Eukaryota
Escherichia,Eurotiomycetes,Aspergillaceae,Penicillium,Penicillium,Eurotiales,Ascomycota,Eukaryota
Escherichia,Agaricomycetes,Phanerochaetaceae,Phlebiopsis,Phlebiopsis,Polyporales,Basidiomycota,Eukaryota
Escherichia,Mucoromycetes,Phycomycetaceae,Phycomyces,Phycomyces,Mucorales,Mucoromycota,Eukaryota
Escherichia,Saccharomycetes,Pichiaceae,Pichia,Pichia,Saccharomycetales,Ascomycota,Eukaryota
Escherichia,Neocallimastigomycetes,Neocallimastigaceae,Piromyces,Piromyces,Neocallimastigales,Chytridiomycota,Eukaryota
Escherichia,Agaricomycetes,Pisolithaceae,Pisolithus,Pisolithus,Boletales,Basidiomycota,Eukaryota
Escherichia,Agaricomycetes,Pluteaceae,Pluteus,Pluteus,Agaricales,Basidiomycota,Eukaryota
Escherichia,Agaricomycetes,Hymenochaetaceae,Porodaedalea,Porodaedalea,Hymenochaetales,Basidiomycota,Eukaryota
Escherichia,Leotiomycetes,Pseudogymnoascus,Pseudogymnoascus,NA,Pseudeurotiaceae,Ascomycota,Eukaryota
Escherichia,Exobasidiomycetes,Pseudomicrostroma,Pseudomicrostroma,NA,Microstromatales,Basidiomycota,Eukaryota
Escherichia,Pucciniomycetes,Pucciniaceae,Puccinia,Puccinia,Pucciniales,Basidiomycota,Eukaryota
Escherichia,Agaricomycetes,Punctulariaceae,Punctularia,Punctularia,Corticiales,Basidiomycota,Eukaryota
Escherichia,Microbotryomycetes,Sporidiobolaceae,Rhodotorula,Rhodotorula,Sporidiobolales,Basidiomycota,Eukaryota
Escherichia,Agaricomycetes,Sebacinaceae,Sebacina,Sebacina,Sebacinales,Basidiomycota,Eukaryota
Escherichia,Agaricomycetes,Serpulaceae,Serpula,Serpula,Boletales,Basidiomycota,Eukaryota
Escherichia,Chytridiomycetes,Spizellomycetaceae,Spizellomyces,Spizellomyces,Spizellomycetales,Chytridiomycota,Eukaryota
Escherichia,Agaricomycetes,Suillaceae,Suillus,Suillus,Boletales,Basidiomycota,Eukaryota
Escherichia,Eurotiomycetes,Trichocomaceae,Talaromyces,Talaromyces,Eurotiales,Ascomycota,Eukaryota
Escherichia,Sordariomycetes,Chaetomiaceae,Thielavia,Thielavia,Sordariales,Ascomycota,Eukaryota
Escherichia,Exobasidiomycetes,Tilletiopsis,Tilletiopsis,NA,Entylomatales,Basidiomycota,Eukaryota
Escherichia,Sordariomycetes,Torpedosporaceae,Torpedospora,Torpedospora,Torpedosporales,Ascomycota,Eukaryota
Escherichia,Saccharomycetes,Trigonopsidaceae,Tortispora,Tortispora,Saccharomycetales,Ascomycota,Eukaryota
Escherichia,Agaricomycetes,Polyporaceae,Trametes,Trametes,Polyporales,Basidiomycota,Eukaryota
Escherichia,Agaricomycetes,Irpicaceae,Trametopsis,Trametopsis,Polyporales,Basidiomycota,Eukaryota
Escherichia,Agaricomycetes,Trichaptum,Trichaptum,NA,Hymenochaetales,Basidiomycota,Eukaryota
Escherichia,Sordariomycetes,Hypocreaceae,Trichoderma,Trichoderma,Hypocreales,Ascomycota,Eukaryota
Escherichia,Agaricomycetes,Tricholomataceae,Tricholoma,Tricholoma,Agaricales,Basidiomycota,Eukaryota
Escherichia,Saccharomycetes,Trichomonascaceae,Trichomonascus,Trichomonascus,Saccharomycetales,Ascomycota,Eukaryota
Escherichia,Tremellomycetes,Trichosporonaceae,Trichosporon,Trichosporon,Trichosporonales,Basidiomycota,Eukaryota
Escherichia,Agaricomycetes,Tulasnellaceae,Tulasnella,Tulasnella,Cantharellales,Basidiomycota,Eukaryota
Escherichia,Sordariomycetes,Niessliaceae,Valetoniellopsis,Valetoniellopsis,Hypocreales,Ascomycota,Eukaryota
Escherichia,Wallemiomycetes,Wallemiaceae,Wallemia,Wallemia,Wallemiales,Basidiomycota,Eukaryota
Escherichia,Saccharomycetes,Phaffomycetaceae,Wickerhamomyces,Wickerhamomyces,Saccharomycetales,Ascomycota,Eukaryota
Escherichia,Lecanoromycetes,Teloschistaceae,Xanthoria,Xanthoria,Teloschistales,Ascomycota,Eukaryota
Escherichia,Entomophthoromycetes,Entomophthoraceae,Zoophthora,Zoophthora,Entomophthorales,Zoopagomycota,Eukaryota
Escherichia,Dothideomycetes,Zopfia,Zopfia,NA,Zopfiaceae,Ascomycota,Eukaryota
Eubacterium,Neocallimastigomycetes,Neocallimastigaceae,Piromyces,Piromyces,Neocallimastigales,Chytridiomycota,Eukaryota
Exiguobacterium,Mucoromycetes,Phycomycetaceae,Phycomyces,Phycomyces,Mucorales,Mucoromycota,Eukaryota
Faecalibaculum,Tremellomycetes,Cryptococcaceae,Cryptococcus,Cryptococcus,Tremellales,Basidiomycota,Eukaryota
Fibrobacter,Neocallimastigomycetes,Neocallimastigaceae,Piromyces,Piromyces,Neocallimastigales,Chytridiomycota,Eukaryota
Fischerella,Eurotiomycetes,Aspergillaceae,Aspergillus,Aspergillus,Eurotiales,Ascomycota,Eukaryota
Fischerella,Dothideomycetes,Pleosporaceae,Bipolaris,Bipolaris,Pleosporales,Ascomycota,Eukaryota
Geitlerinema,Pucciniomycetes,Coleosporiaceae,Cronartium,Cronartium,Pucciniales,Basidiomycota,Eukaryota
Geminisphaera,Agaricomycetes,Polyporaceae,Ganoderma,Ganoderma,Polyporales,Basidiomycota,Eukaryota
Geminocystis,Saccharomycetes,Saccharomycodaceae,Hanseniaspora,Hanseniaspora,Saccharomycetales,Ascomycota,Eukaryota
Geobacillus,Agaricomycetes,Phanerochaetaceae,Bjerkandera,Bjerkandera,Polyporales,Basidiomycota,Eukaryota
Geobacillus,Saccharomycetes,Trigonopsidaceae,Tortispora,Tortispora,Saccharomycetales,Ascomycota,Eukaryota
Geobacillus,Agaricomycetes,Tulasnellaceae,Tulasnella,Tulasnella,Cantharellales,Basidiomycota,Eukaryota
Geobacillus,Lecanoromycetes,Teloschistaceae,Xanthoria,Xanthoria,Teloschistales,Ascomycota,Eukaryota
Gillisia,Eurotiomycetes,Aspergillaceae,Aspergillus,Aspergillus,Eurotiales,Ascomycota,Eukaryota
Gillisia,Agaricomycetes,Meruliaceae,Ceriporiopsis,Ceriporiopsis,Polyporales,Basidiomycota,Eukaryota
Gillisia,Agaricomycetes,Phanerochaetaceae,Phanerochaete,Phanerochaete,Polyporales,Basidiomycota,Eukaryota
Gillisia,Neocallimastigomycetes,Neocallimastigaceae,Piromyces,Piromyces,Neocallimastigales,Chytridiomycota,Eukaryota
Gillisia,Microbotryomycetes,Sporidiobolaceae,Rhodotorula,Rhodotorula,Sporidiobolales,Basidiomycota,Eukaryota
Gillisia,Lecanoromycetes,Teloschistaceae,Xanthoria,Xanthoria,Teloschistales,Ascomycota,Eukaryota
Glaciecola,Dothideomycetes,Mycosphaerellaceae,Cercospora,Cercospora,Mycosphaerellales,Ascomycota,Eukaryota
Glaciecola,Agaricomycetes,Stereaceae,Stereum,Stereum,Russulales,Basidiomycota,Eukaryota
Gordonia,Dothideomycetes,Aulographaceae,Aulographum,Aulographum,Aulographales,Ascomycota,Eukaryota
Gordonia,Sordariomycetes,Sordariaceae,Neurospora,Neurospora,Sordariales,Ascomycota,Eukaryota
Granulicella,Lecanoromycetes,Lobariaceae,Lobaria,Lobaria,Peltigerales,Ascomycota,Eukaryota
Halomonas,Agaricomycetes,Agaricaceae,Macrolepiota,Macrolepiota,Agaricales,Basidiomycota,Eukaryota
Herbaspirillum,Dothideomycetes,Massarinaceae,Byssothecium,Byssothecium,Pleosporales,Ascomycota,Eukaryota
Herbaspirillum,Agaricomycetes,Hydnaceae,Clavulina,Clavulina,Cantharellales,Basidiomycota,Eukaryota
Hippea,Agaricomycetes,Gloeophyllaceae,Gloeophyllum,Gloeophyllum,Gloeophyllales,Basidiomycota,Eukaryota
Hippea,Saccharomycetes,Pachysolen,Pachysolen,NA,Saccharomycetales,Ascomycota,Eukaryota
Hungateiclostridium,Saccharomycetes,Nadsonia,Nadsonia,NA,Saccharomycetales,Ascomycota,Eukaryota
Hungateiclostridium,Sordariomycetes,Hypocreaceae,Trichoderma,Trichoderma,Hypocreales,Ascomycota,Eukaryota
Hungateiclostridium,Saccharomycetes,Dipodascaceae,Yarrowia,Yarrowia,Saccharomycetales,Ascomycota,Eukaryota
Hydrobacter,Dacrymycetes,Dacrymycetaceae,Calocera,Calocera,Dacrymycetales,Basidiomycota,Eukaryota
Hydrogenobaculum,Agaricomycetes,Sebacinaceae,Sebacina,Sebacina,Sebacinales,Basidiomycota,Eukaryota
Hydrogenovibrio,Agaricomycetes,Rhizopogonaceae,Rhizopogon,Rhizopogon,Boletales,Basidiomycota,Eukaryota
Hymenobacter,Lecanoromycetes,Lobariaceae,Lobaria,Lobaria,Peltigerales,Ascomycota,Eukaryota
Hyphomicrobium,Agaricomycetes,Physalacriaceae,Guyanagaster,Guyanagaster,Agaricales,Basidiomycota,Eukaryota
Ileibacterium,Tremellomycetes,Cryptococcaceae,Cryptococcus,Cryptococcus,Tremellales,Basidiomycota,Eukaryota
Isoptericola,Dothideomycetes,Mycosphaerellaceae,Cercospora,Cercospora,Mycosphaerellales,Ascomycota,Eukaryota
Isoptericola,Agaricomycetes,Stereaceae,Stereum,Stereum,Russulales,Basidiomycota,Eukaryota
Jiangella,Dothideomycetes,Teratosphaeriaceae,Baudoinia,Baudoinia,Mycosphaerellales,Ascomycota,Eukaryota
Kandleria,Neocallimastigomycetes,Neocallimastigaceae,Piromyces,Piromyces,Neocallimastigales,Chytridiomycota,Eukaryota
Klebsiella,Eurotiomycetes,Aspergillaceae,Aspergillus,Aspergillus,Eurotiales,Ascomycota,Eukaryota
Klebsiella,Eurotiomycetes,Herpotrichiellaceae,Fonsecaea,Fonsecaea,Chaetothyriales,Ascomycota,Eukaryota
Klebsiella,Dothideomycetes,Lophiostomataceae,Lophiostoma,Lophiostoma,Pleosporales,Ascomycota,Eukaryota
Klebsiella,Pezizomycetes,Morchellaceae,Morchella,Morchella,Pezizales,Ascomycota,Eukaryota
Klebsiella,Mucoromycetes,Phycomycetaceae,Phycomyces,Phycomyces,Mucorales,Mucoromycota,Eukaryota
Klebsiella,Dothideomycetes,Capnodiaceae,Polychaeton,Polychaeton,Capnodiales,Ascomycota,Eukaryota
Kocuria,Dothideomycetes,Mycosphaerellaceae,Cercospora,Cercospora,Mycosphaerellales,Ascomycota,Eukaryota
Kocuria,Sordariomycetes,Sordariaceae,Neurospora,Neurospora,Sordariales,Ascomycota,Eukaryota
Labrenzia,Agaricomycetes,Fomitopsidaceae,Fomitopsis,Fomitopsis,Polyporales,Basidiomycota,Eukaryota
Lactobacillus,Dothideomycetes,Pleosporaceae,Bipolaris,Bipolaris,Pleosporales,Ascomycota,Eukaryota
Lactobacillus,Dacrymycetes,Dacrymycetaceae,Calocera,Calocera,Dacrymycetales,Basidiomycota,Eukaryota
Lactobacillus,Eurotiomycetes,Herpotrichiellaceae,Capronia,Capronia,Chaetothyriales,Ascomycota,Eukaryota
Lactobacillus,Pucciniomycetes,Coleosporiaceae,Cronartium,Cronartium,Pucciniales,Basidiomycota,Eukaryota
Lactobacillus,Sordariomycetes,Sordariaceae,Neurospora,Neurospora,Sordariales,Ascomycota,Eukaryota
Lactobacillus,Dothideomycetes,Mycosphaerellaceae,Sphaerulina,Sphaerulina,Mycosphaerellales,Ascomycota,Eukaryota
Lactobacillus,Agaricomycetes,Tulasnellaceae,Tulasnella,Tulasnella,Cantharellales,Basidiomycota,Eukaryota
Lactococcus,Saccharomycetes,Pichiaceae,Brettanomyces,Brettanomyces,Saccharomycetales,Ascomycota,Eukaryota
Lactococcus,Dothideomycetes,Myriangiaceae,Myriangium,Myriangium,Myriangiales,Ascomycota,Eukaryota
Lactococcus,Sordariomycetes,Sordariaceae,Neurospora,Neurospora,Sordariales,Ascomycota,Eukaryota
Lactococcus,Dothideomycetes,Mycosphaerellaceae,Sphaerulina,Sphaerulina,Mycosphaerellales,Ascomycota,Eukaryota
Lelliottia,Dothideomycetes,Pleosporaceae,Exserohilum,Exserohilum,Pleosporales,Ascomycota,Eukaryota
Lentzea,Eurotiomycetes,Herpotrichiellaceae,Cladophialophora,Cladophialophora,Chaetothyriales,Ascomycota,Eukaryota
Lentzea,Eurotiomycetes,Herpotrichiellaceae,Fonsecaea,Fonsecaea,Chaetothyriales,Ascomycota,Eukaryota
Leptospira,Mucoromycetes,Backusellaceae,Backusella,Backusella,Mucorales,Mucoromycota,Eukaryota
Leptospira,Basidiobolomycetes,Basidiobolaceae,Basidiobolus,Basidiobolus,Basidiobolales,Zoopagomycota,Eukaryota
Leuconostoc,Eurotiomycetes,Herpotrichiellaceae,Capronia,Capronia,Chaetothyriales,Ascomycota,Eukaryota
